Loading Datastore...
 * Serving Flask app 'server' (lazy loading)
 * Environment: production
   WARNING: This is a development server. Do not use it in a production deployment.
   Use a production WSGI server instead.
 * Debug mode: off
 * Running on http://127.0.0.1:6080/ (Press CTRL+C to quit)
127.0.0.1 - - [15/Nov/2021 22:21:33] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6MjIyfQ.2rhY-3sJG7evtrK9pvn1-n5Q8-pPlLsracHIfotku3c&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:33] "POST /auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:33] "GET /dm/list/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6MjIyfQ.2rhY-3sJG7evtrK9pvn1-n5Q8-pPlLsracHIfotku3c HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 22:21:33] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:33] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:33] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6MjIzfQ.KBCqENgyWUwv-judmKeCwB7-JBzGxjqy56o266-1bwY&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:33] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:33] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoyLCJwZXJtaXNzaW9uc19pZCI6Miwic2Vzc2lvbl9pZCI6MjI0fQ.M_OMHLCVgUXlhGTs14_t57mU_huBctVu6V7vbrDy67o&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:33] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:33] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6MjIzfQ.KBCqENgyWUwv-judmKeCwB7-JBzGxjqy56o266-1bwY&dm_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:33] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:33] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:33] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:33] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:33] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:33] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:33] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:33] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:33] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:33] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:33] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6MjIzfQ.KBCqENgyWUwv-judmKeCwB7-JBzGxjqy56o266-1bwY&dm_id=1&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:33] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:33] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:33] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6MjI1fQ.FJ7IVfi0GmkC95TdPdVF_vPBz0DFsDUHULv3C_MT8fY&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:33] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:33] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoyLCJwZXJtaXNzaW9uc19pZCI6Miwic2Vzc2lvbl9pZCI6MjI2fQ.Wf2wSR3G5Tx1oNo__nJsk5mzXd2i0pkZO_ZC4f0AXEY&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:33] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:33] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6MjI1fQ.FJ7IVfi0GmkC95TdPdVF_vPBz0DFsDUHULv3C_MT8fY&dm_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6MjI1fQ.FJ7IVfi0GmkC95TdPdVF_vPBz0DFsDUHULv3C_MT8fY&dm_id=1&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6MjI3fQ.KG0uEULcl6lZiVLagDNfl1rErF7DQwMukDwdDz8hbcw&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoyLCJwZXJtaXNzaW9uc19pZCI6Miwic2Vzc2lvbl9pZCI6MjI4fQ.V8fLyo1HEx71m9D4hZvbU4m7u3FrtNal9Q8LWSMQzmw&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6MjI3fQ.KG0uEULcl6lZiVLagDNfl1rErF7DQwMukDwdDz8hbcw&dm_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6MjI3fQ.KG0uEULcl6lZiVLagDNfl1rErF7DQwMukDwdDz8hbcw&dm_id=1&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "PUT /message/edit/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6MjI3fQ.KG0uEULcl6lZiVLagDNfl1rErF7DQwMukDwdDz8hbcw&dm_id=1&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6MjI5fQ.s8uzRpNQzsv4XL_8rmmr3FPL-qjGL4dD37MsisERtUA&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoyLCJwZXJtaXNzaW9uc19pZCI6Miwic2Vzc2lvbl9pZCI6MjMwfQ.qY-2gSR-jEtGWjzXKUPbap-dgr5hpIHK5dJOYJU8niE&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6MjI5fQ.s8uzRpNQzsv4XL_8rmmr3FPL-qjGL4dD37MsisERtUA&dm_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6MjI5fQ.s8uzRpNQzsv4XL_8rmmr3FPL-qjGL4dD37MsisERtUA&dm_id=1&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "DELETE /message/remove/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6MjI5fQ.s8uzRpNQzsv4XL_8rmmr3FPL-qjGL4dD37MsisERtUA&dm_id=1&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6MjMxfQ.wjmbzI0ND1DckBUnuahUKqGByUUFs64nK-3pIylbG4g&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoyLCJwZXJtaXNzaW9uc19pZCI6Miwic2Vzc2lvbl9pZCI6MjMyfQ.vo2A_1F_Qej35QzMqfmN29DRb-tcEM1tORBHqwyAGho&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6MjMxfQ.wjmbzI0ND1DckBUnuahUKqGByUUFs64nK-3pIylbG4g&dm_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6MjMxfQ.wjmbzI0ND1DckBUnuahUKqGByUUFs64nK-3pIylbG4g&dm_id=1&start=21389429 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6MjMzfQ.7YDHbSWq7j-xLiNcrqOPkrA79COJ_Os3RqMHaQkHKQs&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoyLCJwZXJtaXNzaW9uc19pZCI6Miwic2Vzc2lvbl9pZCI6MjM0fQ.ZyL6q4Vw2BLV5AtDEh_4M_08vFqbvO3a3OSDnhAVnnI&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjozLCJwZXJtaXNzaW9uc19pZCI6Miwic2Vzc2lvbl9pZCI6MjM1fQ.SWdlVIA3Bo8cGCxXC5_YlVwILbvPZiGclHqYIirAwC0&u_id=3 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoyLCJwZXJtaXNzaW9uc19pZCI6Miwic2Vzc2lvbl9pZCI6MjM0fQ.ZyL6q4Vw2BLV5AtDEh_4M_08vFqbvO3a3OSDnhAVnnI&dm_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6MjMzfQ.7YDHbSWq7j-xLiNcrqOPkrA79COJ_Os3RqMHaQkHKQs&dm_id=1&start=0 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6MjM2fQ.T97wu2ccOd2WILKXaabyj35w0CK90hoUauDootgOXYA&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6MjM2fQ.T97wu2ccOd2WILKXaabyj35w0CK90hoUauDootgOXYA&dm_id=-1&start=0 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6MjM3fQ.wa8_p0aUzyiifxFk_2tPg2ZcogtfGF9zRcuL3HWt1RA&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoyLCJwZXJtaXNzaW9uc19pZCI6Miwic2Vzc2lvbl9pZCI6MjM4fQ.erGbVza2a_oYyVB69uI5WDx904oCax7_egsc6tGa5wk&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6MjM3fQ.wa8_p0aUzyiifxFk_2tPg2ZcogtfGF9zRcuL3HWt1RA&dm_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6MjM3fQ.wa8_p0aUzyiifxFk_2tPg2ZcogtfGF9zRcuL3HWt1RA&dm_id=1&start=0 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6MjM5fQ.NfqdR48W-KHFu-ZJfdyMfCitLydSr86nshMDPBGHopY&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoyLCJwZXJtaXNzaW9uc19pZCI6Miwic2Vzc2lvbl9pZCI6MjQwfQ.dr9R_Sl7NBIX8plOn3A_UUCfoUbE4_INVD34qCyLAG4&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6MjM5fQ.NfqdR48W-KHFu-ZJfdyMfCitLydSr86nshMDPBGHopY&dm_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "DELETE /dm/remove/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "GET /dm/list/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6MjM5fQ.NfqdR48W-KHFu-ZJfdyMfCitLydSr86nshMDPBGHopY HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "GET /dm/list/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoyLCJwZXJtaXNzaW9uc19pZCI6Miwic2Vzc2lvbl9pZCI6MjQwfQ.dr9R_Sl7NBIX8plOn3A_UUCfoUbE4_INVD34qCyLAG4 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:34] "POST /auth/register/v2 HTTP/1.1" 200 -
